,aberdeen,ability,able,aboard,abolished,abortion,abseil,abuse,access,accessed,accident,according,account,accounts,accumulated,accusations,accused,aching,acknowledged,acquire,across,act,acting,action,activist,activists,actor,actress,addiction,additional,administration,admirer,admitted,ads,advanced,advertisement,advertising,adverts,adviser,advisers,affair,affected,affects,afford,afloat,african,afternoon,aftershocks,aged,agencies,ago,agreed,agrees,agricultural,aid,aimed,air,airlifted,album,alight,allegations,alleged,allegedly,alleging,allen,allowing,allows,almost,alphabet,also,amazon,ambassador,ambitious,ambulance,america,american,ancient,anglia,animals,annexation,announced,annual,another,answers,antibiotics,apologise,apologised,appeal,appear,appeared,appears,apply,appointment,approach,approaching,approved,arab,arabia,archaeologists,area,areas,arm,armed,armenian,armenians,army,around,array,arrested,arrived,artefact,artificial,arts,aryan,ascent,asexual,asia,asian,aside,ask,asks,assassination,assault,assaulted,assaults,assembly,asset,assets,associated,astronaut,astronomers,asylum,ate,athens,attack,attacking,attacks,attempt,attempted,attempting,auction,auctioned,audiences,august,australian,authorities,authority,autoimmune,autonomous,autopilot,autumn,available,avoid,award,awarded,away,back,backed,bad,badgers,badly,bag,baker,banger,bank,banks,banned,banning,bar,baroness,barrels,bars,based,basement,bases,basic,basics,basketball,battle,battling,became,become,began,begin,beginning,begun,behalf,behind,beijing,belfast,believe,believed,believes,belly,belonged,belonging,benefits,benet,best,bet,better,beyond,bid,big,biggest,bilateral,bill,billion,billionaire,billionaires,billions,birds,birthday,bittersweet,blame,blocks,blogger,blue,body,bold,bolsheviks,bomb,book,booking,boom,boost,boosted,border,boson,boss,boston,bought,bovine,boy,boycott,boys,brain,branch,brazil,brazilian,brewer,bribe,briefing,bring,bristol,brit,britain,british,broken,brought,builder,builders,building,built,bureau,burn,burns,bus,busiest,business,buy,buyer,buying,called,calls,calories,calvin,came,camouflage,camp,campaign,campbell,canada,canadian,cancer,capital,car,cardiff,care,careers,carmaker,carpet,carry,cars,carver,cases,cat,catalan,catch,catholic,cats,caught,cause,caused,ceasing,celebrating,celebrity,cell,central,centre,centres,ceremonial,ceremony,chain,challenged,challenges,chance,change,changed,changes,chanting,charge,charged,charges,charles,chart,charts,check,chemotherapy,chief,child,childhood,children,chilean,chimpanzees,china,chinese,chip,choice,chronology,church,cia,circles,circus,cirque,cities,citing,city,claim,claimed,claiming,claims,clampdown,clans,clarity,clash,clashes,classified,classroom,clean,clients,cliffs,climate,climbed,climbing,clinic,clinton,clock,clocks,close,closed,closing,closures,club,co,coalition,coast,coin,colleague,colleagues,college,collider,colliding,colony,come,comes,comment,commission,commissioner,committee,common,commons,communist,community,companies,company,competition,complaints,completely,computer,conceivably,concentration,concept,concern,concerning,concerns,concert,concerts,condemning,conditions,conduct,conference,confidence,confirmed,conjoined,connection,conservative,conservatives,considered,considering,consistent,consortium,conspiracy,consultation,consulting,consumers,contain,continued,continues,contract,controlling,controversial,controversy,convicted,conviction,copyright,core,corporate,corporation,corruption,cosmetics,cost,costumes,council,counsel,countries,country,couple,court,craft,cramped,crash,created,creating,credit,credits,crewman,crimea,crimes,criminal,crisis,criticise,criticised,critics,crop,cross,crossed,crossing,crown,crude,cuba,culturally,culture,cumbria,currency,currently,customers,customs,cut,cv,cybercrime,cyclist,dad,daimler,damage,damaged,damaging,damon,dance,danger,darker,data,dating,daughter,david,day,daydreaming,days,de,dead,deal,deals,death,deaths,debated,debut,decades,december,decided,decision,decisions,declaration,declined,deeply,defences,defend,defended,degree,delhi,delicacy,deliver,delivered,democracy,democratic,demonstrated,denied,department,deployed,deported,described,describing,designed,despite,destination,destined,destroyed,detects,detention,devastating,developed,developer,devi,device,devotee,devotes,diagnosed,die,died,diesel,difficult,digest,digital,direct,direction,director,discount,discover,discovered,discovery,disease,disgraced,dispute,disputed,dissidents,distanced,district,diversify,dizzying,djs,doctors,document,documents,dominated,donate,done,doubt,downing,dozens,dressed,drink,drinks,drive,drivers,driving,drone,dropping,drug,drugs,dubious,due,duncan,duped,duty,dynamics,earlier,early,earning,earnings,earth,earthquake,ease,east,easy,economies,economist,economy,edinburgh,effective,effectively,egypt,eight,election,elections,electoral,electrical,eligible,elsewhere,email,emails,embassy,emissions,emotional,employee,encounter,end,endangered,ended,enemies,energy,engaged,engineers,england,enough,entertainment,environment,environmental,epic,equate,equity,estranged,ethical,eu,europe,european,euros,even,evenings,events,eventually,ever,every,evidence,ex,example,excavated,exchange,exchanges,excruciating,executive,exhibition,expanded,expected,expects,experience,experiences,experiment,experts,explosion,explosive,extra,extreme,eyes,ezra,faced,faces,facing,fact,factories,fade,fake,fall,famed,families,family,famous,fans,far,farming,fashion,fashionable,fast,faster,fat,fatal,father,fatigues,fault,fear,fears,feat,federal,feel,feeling,felt,ferry,festival,fever,fewer,fifth,fight,fighting,figures,filed,files,film,filmed,filming,final,finance,financial,finnish,fire,firm,firms,first,five,fixated,flagship,flexible,florence,flown,focused,follow,followed,following,food,foods,football,footballer,force,forces,ford,forecasts,forensic,formal,formed,former,fortunes,forward,found,foundation,founded,founder,four,france,fraternity,fraud,fraudulent,free,freed,freedom,fresh,friday,friends,front,fuelled,fuels,full,fully,fund,funding,funds,funeral,future,gained,gains,game,gaming,gannets,gathering,gay,general,generation,genetic,geneva,genocide,george,german,germans,get,giant,giants,gig,giraffes,girl,give,given,glasgow,glen,glitz,global,go,going,goldman,gone,good,goods,goodwill,google,got,government,grab,graduation,grass,graveyard,greek,green,grid,grief,groucho,ground,groundhog,group,groups,growing,guarantee,guide,guilty,guinea,guitar,gujarat,hacked,hacker,hackers,hacking,hadron,hailing,half,halloween,hand,hands,happy,harass,harassment,hard,harmful,harnessing,harris,harry,harvard,harvey,hate,havana,hawking,head,heads,health,healthy,heart,heartbreaking,heat,heavily,heavy,hedge,held,help,helped,herald,heralding,high,higher,highest,highlands,hillary,hills,hiring,historic,history,hit,hitler,hits,holding,holdings,holidays,holland,hollywood,holocaust,home,homes,homosexuality,honorary,honour,horrified,hospital,hostages,hotel,hour,hours,house,housebuilder,houston,huge,hugely,hull,human,humble,hundred,hundreds,hunger,hunters,hurricane,hurricanes,hurt,husband,iceland,idea,identified,ii,illegal,illinois,illness,illnesses,image,images,imagine,impact,impeached,implemented,importance,important,impressive,imprisoned,imprisoning,improvement,inaccurate,include,including,inclusion,income,incomes,increase,increases,incredibly,indecent,indefinitely,independence,independent,indexes,india,indian,indicated,individual,industry,initiative,injured,injury,inquiry,insensitive,inside,insights,inspiring,installation,intake,intelligence,interfere,interference,internal,international,internet,interview,intoxicated,invest,investigates,investigating,investigation,investing,investment,investments,investor,investors,involve,involved,involves,ira,iraq,ireland,iris,islamic,island,islanders,islands,isle,isolated,israel,issue,issued,issues,italian,jackson,jail,jailed,james,japan,japanese,jared,jews,job,jobs,john,joined,joining,joke,jordan,journey,july,jumped,jumping,jumps,jury,justice,keep,keeping,kennedy,kent,kenya,key,killed,killer,killers,killing,km,know,known,korea,kurdish,labour,lancet,large,largest,las,last,late,latest,latin,launch,launched,law,lawrence,laws,lawsuit,lawyer,lawyers,leader,leaders,leading,learned,least,leave,leaves,leaving,lectured,led,left,leg,legal,legend,lennon,leopards,leprosy,less,letter,level,life,lifetime,light,like,likely,limited,lincolnshire,linked,links,list,listen,listing,live,liverpool,lives,living,located,locations,locked,london,long,longer,look,looked,looks,loophole,lord,lose,losers,losing,loss,lost,love,loving,loyalist,lupus,lure,luxury,lying,machete,machine,machines,madagascar,made,madonna,madrid,main,maintenance,major,majority,makalu,make,maker,making,man,management,manager,manchester,manipulate,manipulation,manning,manoeuvrability,manson,manual,manufacturing,many,maps,march,maria,mark,market,markets,marred,marriage,mass,material,matt,may,measures,mecca,media,medicines,medics,medieval,medina,meeting,member,members,memes,memory,men,menstruating,mercury,message,mexican,michael,microphone,miles,militants,military,mill,miller,million,mini,minibus,minister,ministers,minnesota,misled,mismanaged,missing,mistrust,misuse,modern,mogadishu,mogul,monarch,monday,money,monk,montana,month,months,mood,morning,moscow,mother,motivated,motorists,motorway,mountain,mountaineering,move,moved,movement,moves,movie,moving,mp,mps,much,murals,murder,murdering,music,must,muted,mysterious,mystery,mystical,myth,name,named,names,nasa,nasdaq,national,navigated,navigational,nazi,near,nearby,nearly,need,neglected,negotiations,neolithic,neruda,net,network,never,new,newly,newman,news,newspaper,newspapers,next,nhs,nicknamed,night,nike,nine,north,northern,notice,notices,nurses,objects,obscene,obscurity,occasions,occur,ocean,offences,offensive,office,officer,offices,official,officials,offshore,oil,oklahoma,old,oldest,olympic,oman,one,online,ono,open,opened,operation,operations,operative,opponents,opposing,opposition,ordeal,organisation,organization,origins,oscar,ottoman,outbreaks,outcry,outlets,outlook,outsmart,overseas,overtaken,owned,owner,owners,owns,oxford,pace,package,packaged,paedophile,paedophiles,page,painkiller,painted,papua,parent,parents,paris,park,parked,parking,parliament,part,participation,particle,parties,partners,parts,party,past,patients,paul,pay,paying,payment,payments,pcs,peace,peer,people,percentage,perform,performing,period,permits,personal,pet,petrol,petty,phd,philippines,phones,photo,phrase,phrases,picked,pickup,picture,piled,pinpoint,pioneer,pioneering,pithy,place,plan,planet,planning,plans,plastic,platform,platforms,play,player,playwright,pleaded,pleading,pledge,pledged,plenty,plunge,plus,poet,police,policy,politburo,political,politics,pollution,pools,pop,pope,popular,portfolios,posed,post,posted,posthumously,posting,postponed,posts,potential,poverty,power,powerful,prescribe,presents,president,presidential,presidents,pressure,prevent,prevented,previously,price,prices,prime,prior,prison,private,prized,probation,probed,proceedings,process,produced,producer,produces,productions,profile,profit,profits,programme,progress,project,promises,promoting,propaganda,property,proposal,prosecutors,prostate,prostitution,protect,protected,protections,protestant,proud,prove,providers,public,published,publishers,pulled,pulses,punish,puritans,pushed,quadruple,quality,quarter,queen,questions,quickly,quietly,quotes,rabbit,racially,racism,racist,radically,radio,rainy,raise,raised,rami,rammed,rape,rapper,rare,rarely,rather,rbs,readers,reality,reasons,rebel,recalled,recaptured,receive,received,receiving,recent,reckless,recognise,recommended,reconstruct,record,recover,recruit,red,reduced,reference,reformation,refuse,regained,regard,region,registered,regulator,relating,relations,release,released,relevant,reliance,remain,remains,remove,rent,rents,report,reported,reporter,reporting,reports,reprimanded,required,rescue,research,researching,resignation,resigned,responding,response,rest,restricted,resulting,retailer,return,returned,returning,reveal,revealed,revealing,revoked,revolution,rewriting,rich,richest,rico,ride,right,rio,rise,risk,road,robert,robinson,robot,rock,rocked,round,routinely,royal,rule,ruled,rules,ruling,run,running,rural,russia,russian,russians,sacked,safer,safety,said,sailing,sale,sales,sandwiches,saudi,save,saving,say,saying,says,scandal,scenes,sceptic,scheme,schmidt,schoolgirls,schools,scientists,scotland,scottish,scrap,screaming,screens,sea,seabirds,second,secret,security,seductive,see,seeing,seekers,seeking,seeks,seem,seen,sees,seized,selection,self,selling,semiconductor,seminar,send,sending,sensitive,sensor,sent,sentenced,separate,separated,september,serial,series,serious,seriously,serve,served,servers,set,settled,seven,several,sex,sexist,sexual,sexualised,sexually,share,shared,shareholders,shares,sharing,sharply,shattering,shed,shelves,shetland,shipped,shipwreck,shoes,shooting,shop,shortage,shorter,shortly,shot,show,shower,shows,shut,shutting,siblings,siege,signed,silicon,singer,sir,site,sites,skies,skin,skull,slashed,sleep,sleuthing,slice,sliding,smaller,snap,soared,social,society,software,sold,soldiers,solidarity,solo,somali,someone,son,song,songwriter,sonic,soon,sopranos,sounded,south,space,spanish,speakers,special,species,speech,spending,spill,split,spoken,sporting,spotted,spray,spreading,spring,squirrels,stabbed,stabbing,staff,stage,stake,stand,standing,stanley,star,starred,stars,start,started,starting,state,states,station,step,stephen,still,stillbirth,stock,stockpiled,stoke,stole,stomach,stonehenge,stood,stopped,store,stored,storerooms,stores,stories,stormed,story,strain,street,streets,stress,strike,stroke,strong,stronger,strongest,struck,struggle,struggling,student,students,studies,study,stupid,sturgeon,style,styles,sub,submitted,substances,success,suffered,suffering,suggested,suisse,summit,summoned,sun,sunday,sunderland,superbug,superstar,supplies,support,surcharge,sure,surge,surged,surgeons,surgery,surrendered,suspended,suspicion,sweden,swift,sydney,sympathises,syndrome,syria,syrian,system,take,taken,takeover,takes,taking,talk,talked,talks,tanzania,task,tasks,tatars,tax,taxed,taxi,taxpayers,taylor,tb,teach,team,tech,technology,teenager,television,temporary,tend,tent,term,terms,territories,territory,terry,test,texan,text,thanks,theatre,theresa,thesis,thing,things,think,third,thirty,thousands,threaten,threatened,threats,three,threshold,thrones,thrown,thursday,tickets,tiger,time,times,tiny,tobacco,today,together,tokyo,told,tom,took,tool,top,topped,toppled,tops,tory,touch,tour,town,toy,track,tracking,trade,traded,trademark,traders,trading,trail,train,transform,transition,transparent,transport,travelled,treatment,tree,trent,trepidation,trespassing,trial,tributes,tricky,troops,truck,trump,trying,tsunami,tuesday,tumble,turkey,turkish,tv,twin,twitter,two,type,typhoid,uk,ukraine,un,uncovered,undermine,underpinning,understand,understands,unearthed,unemployment,unexploded,union,unionist,unit,united,universities,university,unpaid,unreleased,unreservedly,unveiled,update,uphill,ups,urged,urgent,us,use,used,user,users,uses,using,vaccinate,vaccine,valley,value,van,various,vegas,vehicles,venice,venue,vertical,vessel,victim,victims,video,views,vikings,virtual,vote,voted,voters,voting,voyage,wake,wales,walk,walked,wall,wanted,wanting,war,warehouses,warned,warnings,watch,watchdog,watched,way,ways,web,website,week,weekend,weeks,weight,welcome,welsh,went,westerly,westminster,wheel,white,whole,widespread,wife,wildlife,williams,wilson,wimbledon,winning,wins,winter,withdraw,within,woman,women,wonder,woods,woody,word,work,worked,worker,workers,working,world,worldwide,worth,wrestling,writer,writes,wrong,wrote,wto,yahoo,year,years,yen,yerevan,yet,york,yorkshire,young,zimbabwe,article_author,article_title
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bbc,Israel honours first recognised Arab Holocaust saviour
